ApprovalID,Address,ProjectID,ApprovalStatus,ProjectTitle,CensusBureauCategory,ApprovalCreation,ApprovalIssuance,AffordableUnits,DaysToIssuance,IsIssued,HasCategory,HasProjectID
PMT-3173764,"6551 Lemarand Av, San Diego, CA 92115",PRJ-1069777,Cancelled Application Expired,General-Standard-Building Construction:6551/Lemarand,Add/Alt Companion Unit/Acc Apt,8/29/2022,,1,,0,1,1
PMT-3176532,"3843 08th Av, San Diego, CA 92103-4306",PRJ-1069832,Inspection Followup,General-Express-Building Construction:3843/08th,Five or More Family Apt,9/14/2022,11/3/2023,11,415,1,1,1
PMT-3227232,"4726 Kensington Dr, San Diego, CA 92116",PRJ-1069930,Inspection Followup,General-Standard-Building Construction:4726/Kensington,"Add/Alt 1 or 2 Fam,Increase DU",6/9/2023,5/24/2024,2,350,1,1,1
PMT-3176694,"4536 Idaho St, San Diego, CA",PRJ-1070450,Inspection Followup,General-Express-Building Construction:4534/Idaho,Five or More Family Apt,9/15/2022,9/9/2024,3,725,1,1,1
PMT-3176981,"1121 Colusa St, San Diego, CA 92110",PRJ-1070840,Inspection Followup,General-Express-Building Construction:1121/Colusa,Five or More Family Condo,9/16/2022,11/1/2023,3,411,1,1,1
PMT-3175852,"806 27th St, San Diego, CA",PRJ-1070877,Inspection Followup,General-Express-Building Construction:806/27th,Five or More Family Apt,9/12/2022,1/6/2025,5,847,1,1,1
PMT-3175879,"2019 Chicago St, San Diego, CA 92110",PRJ-1070976,Issued,General-Express-Building Construction:2019/Chicago,Five or More Family Apt,9/12/2022,9/11/2024,1,730,1,1,1
PMT-3180642,"5256 Adams Av, San Diego, CA 92115",PRJ-1071205,Inspection Followup,General-Standard-Combination Building Permit:5256/Adams,Add/Alt Companion Unit/Acc Apt,10/6/2022,10/23/2023,1,382,1,1,1
PMT-3180677,"5252 Adams Av, San Diego, CA 92115",PRJ-1071205,Inspection Followup,General-Standard-Combination Building Permit:5256/Adams,Add/Alt Companion Unit/Acc Apt,10/6/2022,2/12/2024,1,494,1,1,1
PMT-3180684,"5254 Adams Av, San Diego, CA 92115",PRJ-1071205,Inspection Followup,General-Standard-Combination Building Permit:5256/Adams,Add/Alt Companion Unit/Acc Apt,10/6/2022,2/12/2024,1,494,1,1,1
PMT-3195176,"3588 Princeton Av, San Diego, CA 92117",PRJ-1071507,Issued,General-Standard-Building Construction:3588/Princeton,Add/Alt Companion Unit/Acc Apt,12/23/2022,8/14/2024,1,600,1,1,1
PMT-3177790,"4140 Oregon St, San Diego, CA",PRJ-1071524,Issued,Actively Managed-Express-Building Construction:4140/Oregon,Five or More Family Apt,9/21/2022,9/12/2024,6,722,1,1,1
PMT-3178615,"3801 Richmond St, San Diego, CA 92103",PRJ-1071690,Inspection Followup,Actively Managed-Standard-Building Construction:3801/Richmond,Five or More Family Apt,9/26/2022,9/19/2024,1,724,1,1,1
PMT-3181127,"1320 Broadway, San Diego, CA",PRJ-1071979,Inspection Followup,Actively Managed-Express-Building Construction:1320/Broadway,Five or More Family Apt,10/10/2022,11/17/2023,270,403,1,1,1
PMT-3185944,"4972 54th St, San Diego, CA",PRJ-1072023,Issued,General-Standard-Building Construction:4972/54th,Add/Alt Companion Unit/Acc Apt,11/4/2022,5/16/2024,1,559,1,1,1
PMT-3185945,"4972 54th St, San Diego, CA",PRJ-1072023,Issued,General-Standard-Building Construction:4972/54th,Add/Alt Companion Unit/Acc Apt,11/4/2022,5/16/2024,1,559,1,1,1
PMT-3185946,"4972 54th St, San Diego, CA",PRJ-1072023,Issued,General-Standard-Building Construction:4972/54th,Add/Alt Companion Unit/Acc Apt,11/4/2022,5/16/2024,1,559,1,1,1
PMT-3185947,"4972 54th St, San Diego, CA",PRJ-1072023,Issued,General-Standard-Building Construction:4972/54th,Add/Alt Companion Unit/Acc Apt,11/4/2022,5/16/2024,1,559,1,1,1
PMT-3185950,"4972 54th St, San Diego, CA",PRJ-1072023,Issued,General-Standard-Building Construction:4972/54th,Add/Alt Companion Unit/Acc Apt,11/4/2022,5/16/2024,1,559,1,1,1
PMT-3180076,"730 Cotton St, San Diego, CA 92102",PRJ-1072385,Cancelled Application Expired,General-Standard-Building Construction:734/Cotton,Add/Alt Companion Unit/Acc Apt,10/4/2022,,2,,0,1,1
PMT-3186198,"5110 69th St, San Diego, CA 92115",PRJ-1072473,Inspection Followup,General-Standard-Combination Building Permit:5106/69th,"Add/Alt 1 or 2 Fam,Increase DU",11/7/2022,1/10/2024,1,429,1,1,1
PMT-3186199,"5106 69th St, San Diego, CA 92115",PRJ-1072473,Inspection Followup,General-Standard-Combination Building Permit:5106/69th,"Add/Alt 1 or 2 Fam,Increase DU",11/7/2022,1/10/2024,1,429,1,1,1
PMT-3186022,"1233 33rd St, San Diego, CA 92102",PRJ-1072478,Inspection Followup,General-Standard-Building Construction:1233/33rd,Add/Alt Companion Unit/Acc Apt,11/4/2022,12/12/2024,1,769,1,1,1
PMT-3180395,"5310 Seacliff Pl, San Diego, CA 92154",PRJ-1072892,Closed,Building Construction -,,10/5/2022,7/6/2023,5,274,1,0,1
PMT-3180430,"5360 Seacliff Pl, San Diego, CA 92154",PRJ-1072892,Closed,Building Construction -,,10/5/2022,5/25/2023,6,232,1,0,1
PMT-3180439,"5350 Seacliff Pl, San Diego, CA 92154",PRJ-1072892,Closed,Building Construction -,,10/5/2022,3/25/2024,6,537,1,0,1
PMT-3185210,"5202 Sunset Wave Dr, San Diego, CA 92154",PRJ-1072892,Closed,Building Construction -,,11/1/2022,6/6/2023,6,217,1,0,1
PMT-3185218,"5212 Sunset Wave Dr, San Diego, CA 92154",PRJ-1072892,Closed,Building Construction -,,11/1/2022,6/30/2023,6,241,1,0,1
PMT-3185223,"5305 Seacliff Pl, San Diego, CA 92154",PRJ-1072892,Closed,Building Construction -,,11/1/2022,7/18/2023,8,259,1,0,1
PMT-3185229,"5340 Seacliff Pl, San Diego, CA 92154",PRJ-1072892,Closed,Building Construction -,,11/1/2022,3/25/2024,7,510,1,0,1
PMT-3185235,"5330 Seacliff Pl, San Diego, CA 92154",PRJ-1072892,Closed,Building Construction -,,11/1/2022,3/25/2024,7,510,1,0,1
PMT-3185240,"5325 Seacliff Pl, San Diego, CA 92154",PRJ-1072892,Closed,Building Construction -,,11/1/2022,10/12/2023,7,345,1,0,1
PMT-3185245,"5335 Seacliff Pl, San Diego, CA 92154",PRJ-1072892,Closed,Building Construction -,,11/1/2022,10/5/2023,7,338,1,0,1
PMT-3185250,"5345 Seacliff Pl, San Diego, CA 92154",PRJ-1072892,Closed,Building Construction -,,11/1/2022,9/1/2023,7,304,1,0,1
PMT-3185255,"5355 Seacliff Pl, San Diego, CA 92154",PRJ-1072892,Closed,Building Construction -,,11/1/2022,8/14/2023,7,286,1,0,1
PMT-3180095,"6311 Inman St, San Diego, CA 92111",PRJ-1073002,Opened,General-Standard-Building Construction:6311/Inman,Five or More Family Apt,10/4/2022,,1,,0,1,1
PMT-3181115,"2285 Ulric St, San Diego, CA",PRJ-1073423,Inspection Followup,General-Expedite-Building Construction:2285/Ulric,Five or More Family Condo,10/10/2022,5/8/2024,13,576,1,1,1
PMT-3185489,"6283 Lorca Dr, San Diego, CA 92115",PRJ-1073447,Closed,General-Standard-Building Construction:6285/Lorca,Add/Alt Companion Unit/Acc Apt,11/2/2022,12/31/2024,1,790,1,1,1
PMT-3185494,"6283 Lorca Dr, San Diego, CA 92115",PRJ-1073447,Closed,General-Standard-Building Construction:6285/Lorca,Add/Alt Companion Unit/Acc Apt,11/2/2022,1/23/2024,1,447,1,1,1
PMT-3182187,"324 S Pardee St, San Diego, CA",PRJ-1073463,Inspection Followup,General-Expedite-Combination Building Permit:324/Pardee,Add/Alt Companion Unit/Acc Apt,10/14/2022,8/17/2023,1,307,1,1,1
PMT-3182202,"324 S Pardee St, San Diego, CA",PRJ-1073463,Inspection Followup,General-Expedite-Combination Building Permit:324/Pardee,Add/Alt Companion Unit/Acc Apt,10/14/2022,9/5/2023,1,326,1,1,1
PMT-3189670,"3946 Louisiana St, San Diego, CA 92104",PRJ-1073464,Issued,General-Standard-Building Construction:3946/Louisiana,Five or More Family Apt,11/25/2022,5/30/2025,5,917,1,1,1
PMT-3188202,"4366 Ohio St, San Diego, CA",PRJ-1074062,Opened,General-Express-Building Construction:4366/Ohio,Five or More Family Apt,11/16/2022,,6,,0,1,1
PMT-3191785,"4417 30th St, San Diego, CA",PRJ-1074066,Issued,General-Express-Building Construction:4417/30th,Five or More Family Apt,12/6/2022,6/2/2025,6,909,1,1,1
PMT-3182795,"4153 Cherokee Av, San Diego, CA",PRJ-1074218,Opened,General-Express-Building Construction:4151/Cherokee,Five or More Family Condo,10/18/2022,,4,,0,1,1
PMT-3183163,"4533 63rd St, San Diego, CA",PRJ-1074237,Inspection Followup,General-Standard-Combination Building Permit:4535/63rd,Add/Alt Companion Unit/Acc Apt,10/20/2022,10/29/2023,1,374,1,1,1
PMT-3192075,"3559 Central Av, San Diego, CA",PRJ-1074472,Cancelled,General-Express-Building Construction:3563/Central,Add/Alt Companion Unit/Acc Apt,12/8/2022,,2,,0,1,1
PMT-3235402,"3563 Central Av, San Diego, CA",PRJ-1074472,Issued,General-Express-Building Construction:3563/Central,Add/Alt Companion Unit/Acc Apt,7/20/2023,5/1/2024,1,286,1,1,1
PMT-3183791,"2022 Meade Av, San Diego, CA",PRJ-1074478,Issued,General-Standard-Combination Building Permit:2022/Meade,Add/Alt Companion Unit/Acc Apt,10/25/2022,8/2/2023,1,281,1,1,1
PMT-3183687,"2327 Comstock St, San Diego, CA 92111",PRJ-1074771,Opened,General-Standard-Building Permit:2327/Comstock,Add/Alt Companion Unit/Acc Apt,10/24/2022,,3,,0,1,1
PMT-3184309,"4350 Cleveland Av, San Diego, CA 92103",PRJ-1074917,Issued,General-Express-Building Construction:4350/Cleveland,Add/Alt NonRes Bldg or Struct,10/27/2022,4/16/2024,3,537,1,1,1
PMT-3187070,"1333 Fern St, San Diego, CA 92102",PRJ-1074941,Cancelled Application Expired,General-Standard-Building Construction:1331/Fern,Add/Alt Companion Unit/Acc Apt,11/10/2022,,1,,0,1,1
PMT-3184944,"1202 Gertrude St, San Diego, CA",PRJ-1075197,Inspection Followup,General-Standard-Building Construction:1202/Gertrude,Add/Alt Companion Unit/Acc Apt,10/31/2022,6/6/2024,1,584,1,1,1
PMT-3184945,"1202 Gertrude St, San Diego, CA",PRJ-1075197,Inspection Followup,General-Standard-Building Construction:1202/Gertrude,Add/Alt Companion Unit/Acc Apt,10/31/2022,6/6/2024,1,584,1,1,1
PMT-3184946,"1202 Gertrude St, San Diego, CA",PRJ-1075197,Inspection Followup,General-Standard-Building Construction:1202/Gertrude,Add/Alt Companion Unit/Acc Apt,10/31/2022,6/6/2024,1,584,1,1,1
PMT-3187015,"2696 Mission Village Dr, San Diego, CA",PRJ-1075690,Inspection Followup,General-Express-Building Construction:2696/Mission Village,Five or More Family Apt,11/10/2022,3/21/2024,2,497,1,1,1
PMT-3188573,"1701 Imperial Av, San Diego, CA",PRJ-1076100,Opened,General-Express-Building Construction:1701/Imperial,Five or More Family Apt,11/18/2022,,12,,0,1,1
PMT-3187067,"7765 Mesa College Dr, San Diego, CA",PRJ-1076126,Opened,General-Express-Building Construction:7765/Mesa College,Five or More Family Apt,11/10/2022,,5,,0,1,1
PMT-3187163,"2635 Magnolia Av, San Diego, CA 92109",PRJ-1076139,Closed,General-Express-Building Construction:2635/Magnolia,Add/Alt Companion Unit/Acc Apt,11/10/2022,9/20/2023,1,314,1,1,1
PMT-3188349,"1111 Kettner Bl, San Diego, CA",PRJ-1076339,Issued,Actively Managed-Express-Building Construction:1111/Kettner,Five or More Family Apt,11/17/2022,11/12/2024,3,726,1,1,1
PMT-3188039,"3222 Mission Village Dr, San Diego, CA",PRJ-1076402,Inspection Followup,General-Express-Building Construction:3222/Mission Village,Five or More Family Apt,11/16/2022,4/24/2024,2,525,1,1,1
PMT-3188696,"1080 30th St, San Diego, CA",PRJ-1076640,Inspection Followup,Actively Managed-Express-Building Construction:2985/C,Five or More Family Apt,11/18/2022,12/4/2024,11,747,1,1,1
PMT-3190489,"5040 Logan Av, San Diego, CA",PRJ-1076741,Issued,Actively Managed-Express-Building Construction:5040/Logan,Five or More Family Apt,11/30/2022,6/11/2025,22,924,1,1,1
PMT-3196285,"4439 Clairemont Mesa Bl, San Diego, CA",PRJ-1076842,Opened,General-Express-Building Construction:4439/Clairemont Mesa,Industrial Building,1/3/2023,,7,,0,1,1
PMT-3188963,"4627 Adair St, San Diego, CA 92107",PRJ-1076854,Closed,General-Standard-Combination Building Permit:4627/Adair,Add/Alt Companion Unit/Acc Apt,11/21/2022,11/16/2023,1,360,1,1,1
PMT-3189155,"3057 National Av, San Diego, CA 92113",PRJ-1076923,Cancelled Application Expired,General-Expedite-Building Construction:3057/National,Five or More Family Condo,11/22/2022,,1,,0,1,1
PMT-3189208,"4110 46th St, San Diego, CA",PRJ-1076974,Inspection Followup,General-Standard-Building Construction:4108/46th,Add/Alt Companion Unit/Acc Apt,11/22/2022,10/2/2023,1,314,1,1,1
PMT-3196640,"4080 32nd St, San Diego, CA",PRJ-1077011,Issued,General-Express-Building Construction:4080/32nd,,1/4/2023,10/8/2024,8,643,1,0,1
PMT-3189466,"1233 Hueneme St, San Diego, CA 92110",PRJ-1077036,Inspection Followup,Actively Managed-Express-Building Construction:1233/Hueneme,Five or More Family Apt,11/23/2022,2/5/2025,8,805,1,1,1
PMT-3198741,"4656 Firestone St, San Diego, CA 92117",PRJ-1077039,Opened,General-Standard-Combination Building Permit:4656/Firestone,Add/Alt Companion Unit/Acc Apt,1/15/2023,,1,,0,1,1
PMT-3198742,"4656 Firestone St, San Diego, CA 92117",PRJ-1077039,Opened,General-Standard-Combination Building Permit:4656/Firestone,Add/Alt Companion Unit/Acc Apt,1/15/2023,,2,,0,1,1
PMT-3198743,"4656 Firestone St, San Diego, CA 92117",PRJ-1077039,Opened,General-Standard-Combination Building Permit:4656/Firestone,Add/Alt Companion Unit/Acc Apt,1/15/2023,,1,,0,1,1
PMT-3196529,"4495 Montalvo St, San Diego, CA",PRJ-1077040,Cancelled Application Expired,General-Standard-Building Construction:4495/Montalvo,Add/Alt Companion Unit/Acc Apt,1/4/2023,,1,,0,1,1
PMT-3190387,"2451 State St, San Diego, CA",PRJ-1077392,Cancelled Application Expired,General-Express-Building Construction:2451/State,Five or More Family Apt,11/30/2022,,119,,0,1,1
PMT-3190242,"2921 Ulric St, San Diego, CA",PRJ-1077519,Inspection Followup,General-Standard-Building Construction:2917/Ulric,Add/Alt Companion Unit/Acc Apt,11/29/2022,8/9/2024,1,619,1,1,1
PMT-3190249,"2917 Ulric St, San Diego, CA",PRJ-1077519,Inspection Followup,General-Standard-Building Construction:2917/Ulric,Add/Alt Companion Unit/Acc Apt,11/29/2022,8/9/2024,1,619,1,1,1
PMT-3199172,"1816 Bancroft St, San Diego, CA 92102",PRJ-1077524,Inspection Followup,General-Standard-Building Construction:1816/Bancroft,Add/Alt Companion Unit/Acc Apt,1/18/2023,4/3/2024,1,441,1,1,1
PMT-3199237,"4161 Clairemont Dr, San Diego, CA",PRJ-1077526,Cancelled Application Expired,General-Standard-Building Construction:4161/Clairemont,Add/Alt Companion Unit/Acc Apt,1/18/2023,,1,,0,1,1
PMT-3199241,"4161 Clairemont Dr, San Diego, CA",PRJ-1077526,Cancelled Application Expired,General-Standard-Building Construction:4161/Clairemont,Add/Alt Companion Unit/Acc Apt,1/18/2023,,1,,0,1,1
PMT-3199243,"4161 Clairemont Dr, San Diego, CA",PRJ-1077526,Cancelled Application Expired,General-Standard-Building Construction:4161/Clairemont,Add/Alt Companion Unit/Acc Apt,1/18/2023,,1,,0,1,1
PMT-3199244,"4161 Clairemont Dr, San Diego, CA",PRJ-1077526,Cancelled Application Expired,General-Standard-Building Construction:4161/Clairemont,Add/Alt Companion Unit/Acc Apt,1/18/2023,,1,,0,1,1
PMT-3192909,"11673 George Cooke Express Dr, San Diego, CA",PRJ-1077558,Inspection Followup,Actively Managed-Express-Building Construction:11675/George Cooke Express,,12/13/2022,11/2/2023,100,324,1,0,1
PMT-3201242,"3450 El Cajon Bl, San Diego, CA 92104",PRJ-1077714,Inspection Followup,General-Standard-Building Construction:3450/El Cajon,,1/31/2023,1/21/2025,3,721,1,0,1
PMT-3190659,"4433 Cherokee Av, San Diego, CA",PRJ-1077907,Inspection Followup,General-Standard-Building Construction:4433/Cherokee,Add/Alt Acc Bldgs to 3+ Fam,12/1/2022,4/9/2025,1,860,1,1,1
PMT-3192053,"5255 Mount Etna Dr, San Diego, CA",PRJ-1078098,Inspection Followup,Actively Managed-Express-Building Construction:5255/Mount Etna,Five or More Family Apt,12/8/2022,8/7/2023,230,242,1,1,1
PMT-3191631,"4490 Collwood Bl, San Diego, CA",PRJ-1078186,Inspection Followup,General-Express-Building Construction:4490/Collwood,Add/Alt Companion Unit/Acc Apt,12/6/2022,7/15/2024,1,587,1,1,1
PMT-3198244,"1650 Harvey Milk St, San Diego, CA 92103",PRJ-1078388,Inspection Followup,Actively Managed-Express-Building Construction:1650/Harvey Milk,Five or More Family Apt,1/11/2023,5/23/2025,3,863,1,1,1
PMT-3199328,"2783 Broadway, San Diego, CA 92102",PRJ-1078426,Cancelled Application Expired,General-Standard-Building Construction:2783/Broadway,Five or More Family Apt,1/19/2023,,2,,0,1,1
PMT-3191978,"5555 Mildred St, San Diego, CA 92110",PRJ-1078493,Cancelled Application Expired,Actively Managed-Expedite-Building Construction:5555/Mildred,Five or More Family Apt,12/7/2022,,11,,0,1,1
PMT-3191958,"2004 04th Av, San Diego, CA",PRJ-1078502,Issued,Actively Managed-Standard-Building Construction:2004/04th,Five or More Family Apt,12/7/2022,7/1/2025,11,937,1,1,1
PMT-3198751,"6736 Linda Vista Rd, San Diego, CA 92111",PRJ-1078752,Opened,General-Standard-Building Construction:6738/Linda Vista,Five or More Family Apt,1/15/2023,,19,,0,1,1
PMT-3193323,"4264 Whittier St, San Diego, CA",PRJ-1078868,Issued,Actively Managed-Express-Building Construction:4264/Whittier,Five or More Family Apt,12/14/2022,6/4/2024,1,538,1,1,1
PMT-3192663,"4030 43rd St, San Diego, CA",PRJ-1078924,Inspection Followup,Actively Managed-Express-Building Construction:4030/43rd,"Add/Alt 3+, No Chg DU",12/12/2022,1/19/2024,11,403,1,1,1
PMT-3192678,"4030 43rd St, San Diego, CA",PRJ-1078924,Inspection Followup,Actively Managed-Express-Building Construction:4030/43rd,"Add/Alt 3+ Fam, Decrease DU",12/12/2022,1/19/2024,9,403,1,1,1
PMT-3193830,"4030 43rd St, San Diego, CA",PRJ-1078924,Inspection Followup,Actively Managed-Express-Building Construction:4030/43rd,Five or More Family Apt,12/16/2022,1/19/2024,45,399,1,1,1
PMT-3200916,"2888 University Av, San Diego, CA",PRJ-1078928,Opened,General-Express-Building Construction:3910/Kansas,Five or More Family Apt,1/29/2023,,2,,0,1,1
PMT-3192953,"12422 Miranda Wy, San Diego, CA 92129",PRJ-1078949,Issued,Express- Master Plan SDU:14455/Penasquitos,Two family Condominium,12/13/2022,1/10/2025,2,759,1,1,1
PMT-3192954,"12362 Addison Wy, San Diego, CA 92129",PRJ-1078949,Approved Upon Final Payment,Express- Master Plan SDU:14455/Penasquitos,Two family Condominium,12/13/2022,,2,,0,1,1
PMT-3192955,"12616 Elizabeth Wy, San Diego, CA",PRJ-1078949,Closed,Express- Master Plan SDU:14455/Penasquitos,Two family Condominium,12/13/2022,12/12/2023,2,364,1,1,1
PMT-3192960,"12661 Elizabeth Wy, San Diego, CA",PRJ-1078949,Closed,Express- Master Plan SDU:14455/Penasquitos,Two family Condominium,12/13/2022,4/17/2024,2,491,1,1,1
PMT-3192961,"15115 Leia Wy, San Diego, CA",PRJ-1078949,Closed,Express- Master Plan SDU:14455/Penasquitos,Two family Condominium,12/13/2022,4/17/2024,2,491,1,1,1
PMT-3192963,"12521 Taylor Wy, San Diego, CA 92129",PRJ-1078949,Closed,Express- Master Plan SDU:14455/Penasquitos,Two family Condominium,12/13/2022,5/21/2024,2,525,1,1,1
PMT-3192964,"12532 Taylor Wy, San Diego, CA 92129",PRJ-1078949,Closed,Express- Master Plan SDU:14455/Penasquitos,Two family Condominium,12/13/2022,7/16/2024,2,581,1,1,1
PMT-3193121,"12461 Miranda Wy, San Diego, CA 92129",PRJ-1078949,Issued,Express- Master Plan SDU:14455/Penasquitos,Two family Condominium,12/14/2022,1/10/2025,2,758,1,1,1
PMT-3193122,"12352 Addison Wy, San Diego, CA 92129",PRJ-1078949,Approved Upon Final Payment,Express- Master Plan SDU:14455/Penasquitos,Two family Condominium,12/14/2022,,2,,0,1,1
PMT-3193135,"12522 Taylor Wy, San Diego, CA 92129",PRJ-1078949,Closed,Express- Master Plan SDU:14455/Penasquitos,Two family Condominium,12/14/2022,5/21/2024,2,524,1,1,1
PMT-3193136,"12431 Miranda Wy, San Diego, CA 92129",PRJ-1078949,Issued,Express- Master Plan SDU:14455/Penasquitos,Two family Condominium,12/14/2022,1/10/2025,2,758,1,1,1
