ApprovalID,Address,ProjectID,ApprovalStatus,ProjectTitle,CensusBureauCategory,ApprovalCreation,ApprovalIssuance,ProjectURL,ApprovalURL,AffordableUnits
PMT-3149953,"4314 Aragon Wy, San Diego, CA 92115",PRJ-1053251,Closed,Building Construction:4314/Aragon,Add/Alt Companion Unit/Acc Apt,4/20/2022,1/18/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00FKE&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00Y2W&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3151696,"2435 Imperial Av, San Diego, CA",PRJ-1053257,Inspection Followup,General-Expedite-Building Construction:2435/Imperial,Five or More Family Apt,4/29/2022,5/14/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00FKX&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=0116G&agencyCode=SANDIEGO&IsToShowInspection=,5
PMT-3147876,"4153 Ohio St, San Diego, CA",PRJ-1053377,Cancelled,General-Expedite-Building Construction:4153/Ohio,Five or More Family Apt,4/12/2022,,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00FYI&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00UL3&agencyCode=SANDIEGO&IsToShowInspection=,5
PMT-3143917,"8521 Parkbrook Ln, San Diego, CA 92114",PRJ-1053406,Closed,General-Standard-Building Construction:8521/Parkbrook,"Add/Alt 1 or 2 Fam,Increase DU",3/21/2022,4/10/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00G4B&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00NBM&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3147063,"3030 Broadway, San Diego, CA",PRJ-1053428,Cancelled Application Expired,General-Express-Building Construction:3030/Broadway,Add/Alt Companion Unit/Acc Apt,4/7/2022,,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00G6S&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00T2V&agencyCode=SANDIEGO&IsToShowInspection=,4
PMT-3151907,"4679 Morrell St, San Diego, CA 92109",PRJ-1053529,Cancelled Application Expired,Rapid Review-Standard-Building Construction:4679/Morrell,Add/Alt Companion Unit/Acc Apt,5/2/2022,,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00GKZ&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=011L1&agencyCode=SANDIEGO&IsToShowInspection=,2
PMT-3151147,"2410 1/2 Shamrock St, San Diego, CA 92105",PRJ-1054112,Closed,General-Standard-Building Construction:2410/Shamrock,Three or Four Family Apt,4/27/2022,12/5/2022,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00IWW&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01079&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3147119,"3804 Marron St, San Diego, CA 92115",PRJ-1054198,Closed,General-Standard-Combination Building Permit:3804/Marron,Add/Alt Companion Unit/Acc Apt,4/7/2022,7/18/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00J7A&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00T5Z&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3143680,"3488 Adams Av, San Diego, CA 92116",PRJ-1054200,Cancelled Application Expired,Actively Managed-Express-Building Permit:3488/Adams,Five or More Family Apt,3/18/2022,,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00J7G&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00MZ2&agencyCode=SANDIEGO&IsToShowInspection=,11
PMT-3174534,"4122 Clairemont Dr, San Diego, CA 92117",PRJ-1054345,Inspection Followup,General-Standard-Building Construction:4120/Clairemont,Add/Alt Companion Unit/Acc Apt,9/1/2022,2/21/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00JOS&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=028UK&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3143545,"3501 Vista (Sb) Ln, San Diego, CA 92173",PRJ-1054951,Closed,Actively Managed-Express-Building Construction:3501/Vista (Sb),Five or More Family Apt,3/18/2022,1/3/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00LVK&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00MPV&agencyCode=SANDIEGO&IsToShowInspection=,167
PMT-3146897,"2911 Adams Av, San Diego, CA",PRJ-1055015,Closed,Actively Managed-Express-Building Construction:2911/Adams,Five or More Family Apt,4/6/2022,2/22/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00M5G&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00SQU&agencyCode=SANDIEGO&IsToShowInspection=,8
PMT-3145102,"323 Willie James Jones Av, San Diego, CA 92102",PRJ-1055391,Closed,Actively Managed-Express-Building Construction:323/Willie James Jones,Acc Bldg to 3+ Fam or NonRes,3/28/2022,2/22/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00NJF&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00PJK&agencyCode=SANDIEGO&IsToShowInspection=,81
PMT-3145167,"323 Willie James Jones Av, San Diego, CA 92102",PRJ-1055391,Closed,Actively Managed-Express-Building Construction:323/Willie James Jones,Five or More Family Apt,3/28/2022,2/22/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00NJF&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00PNP&agencyCode=SANDIEGO&IsToShowInspection=,81
PMT-3145172,"331 Willie James Jones Av, San Diego, CA 92102",PRJ-1055391,Closed,Actively Managed-Express-Building Construction:323/Willie James Jones,Five or More Family Apt,3/28/2022,2/22/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00NJF&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00PNV&agencyCode=SANDIEGO&IsToShowInspection=,81
PMT-3145177,"333 Willie James Jones Av, San Diego, CA",PRJ-1055391,Closed,Actively Managed-Express-Building Construction:323/Willie James Jones,Five or More Family Apt,3/28/2022,2/22/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00NJF&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00POB&agencyCode=SANDIEGO&IsToShowInspection=,81
PMT-3145181,"337 Willie James Jones Av, San Diego, CA",PRJ-1055391,Closed,Actively Managed-Express-Building Construction:323/Willie James Jones,Five or More Family Apt,3/28/2022,2/22/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00NJF&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00POH&agencyCode=SANDIEGO&IsToShowInspection=,81
PMT-3145185,"339 Willie James Jones Av, San Diego, CA",PRJ-1055391,Closed,Actively Managed-Express-Building Construction:323/Willie James Jones,Five or More Family Apt,3/28/2022,2/22/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00NJF&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00POP&agencyCode=SANDIEGO&IsToShowInspection=,81
PMT-3199881,"3866 Just St, San Diego, CA 92154",PRJ-1055462,Issued,General-Standard-Building Construction:3866/Just,Add/Alt Companion Unit/Acc Apt,1/23/2023,5/30/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00NST&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC23&capID2=00000&capID3=007HU&agencyCode=SANDIEGO&IsToShowInspection=,2
PMT-3156481,"4359 Temecula St, San Diego, CA",PRJ-1055774,Cancelled Application Expired,General-Standard-Building Construction:4359/Temecula,Five or More Family Apt,5/25/2022,,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00OZ3&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=019TP&agencyCode=SANDIEGO&IsToShowInspection=,2
PMT-3148821,"1908 HOTEL CIRCLE N- WEST BLDG, SAN DIEGO, CA 92108",PRJ-1055776,Inspection Followup,Actively Managed-Express-Building Construction:1908/HOTEL CIRCLE NORTH,Five or More Family Apt,4/15/2022,8/25/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00OZE&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00W89&agencyCode=SANDIEGO&IsToShowInspection=,12
PMT-3155704,"1908 HOTEL CIRCLE NORTH, SAN DIEGO, CA 92108",PRJ-1055776,Inspection Followup,Actively Managed-Express-Building Construction:1908/HOTEL CIRCLE NORTH,Five or More Family Apt,5/23/2022,8/25/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00OZE&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=018G9&agencyCode=SANDIEGO&IsToShowInspection=,13
PMT-3150729,"3742 Via De La Bandola, San Diego, CA 92173",PRJ-1055957,Closed,General-Standard-Building Construction:3744/Via De La Bandola,Add/Alt Companion Unit/Acc Apt,4/25/2022,3/15/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00PMF&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00ZHC&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3168198,"5231 Rincon St, San Diego, CA",PRJ-1055994,Inspection Followup,General-Expedite-Building Permit:5231/Rincon,Add/Alt Companion Unit/Acc Apt,7/29/2022,5/6/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00PQE&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01W9E&agencyCode=SANDIEGO&IsToShowInspection=,2
PMT-3155703,"1101 25th St, San Diego, CA 92102",PRJ-1056143,Issued,General-Express-Building Construction:2504/C,Five or More Family Apt,5/23/2022,12/23/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00QA9&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=018G6&agencyCode=SANDIEGO&IsToShowInspection=,6
PMT-3157012,"4294 Voltaire St, San Diego, CA",PRJ-1056580,,General-Standard-Building Construction:4294/Voltaire,,5/27/2022,,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00ROA&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01ARV&agencyCode=SANDIEGO&IsToShowInspection=,4
PMT-3148555,"625 26th St, San Diego, CA",PRJ-1057045,Cancelled Application Expired,General-Standard-Building Construction:623/26th,Add/Alt Companion Unit/Acc Apt,4/14/2022,,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00TEL&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00VSH&agencyCode=SANDIEGO&IsToShowInspection=,2
PMT-3156857,"1638 Elm Av, San Diego, CA 92154",PRJ-1057083,Inspection Followup,General-Standard-Building Construction:1638/Elm,"Add/Alt 3+ Fam, Increase DU",5/27/2022,8/15/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00TJ6&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01AID&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3156858,"1638 Elm Av, San Diego, CA 92154",PRJ-1057083,Inspection Followup,General-Standard-Building Construction:1638/Elm,"Add/Alt 3+ Fam, Increase DU",5/27/2022,8/9/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00TJ6&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01AIE&agencyCode=SANDIEGO&IsToShowInspection=,2
PMT-3148864,"1249 Union St, San Diego, CA",PRJ-1057347,Inspection Followup,Actively Managed-Express-Building Construction:1200/Front,,4/15/2022,6/16/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00UGE&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00WA7&agencyCode=SANDIEGO&IsToShowInspection=,19
PMT-3149860,"4970 Market St, San Diego, CA",PRJ-1057389,Issued,Actively Managed-Expedite-Building Construction:4970/Market,Five or More Family Apt,4/20/2022,4/29/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00UJM&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00XYF&agencyCode=SANDIEGO&IsToShowInspection=,2
PMT-3149894,"4970 Market St, San Diego, CA",PRJ-1057389,Issued,Actively Managed-Expedite-Building Construction:4970/Market,Five or More Family Apt,4/20/2022,4/29/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00UJM&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00XZS&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3167237,"2281 Irving Av, San Diego, CA 92113",PRJ-1057949,Opened,General-Standard-Building Construction:2281/Irving,,7/25/2022,,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00WOW&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01UAW&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3155504,"2551 Commercial St, San Diego, CA",PRJ-1058690,Closed,General-Express-Building Construction:2551/Commercial,Five or More Family Apt,5/20/2022,1/10/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=00ZLY&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=0184B&agencyCode=SANDIEGO&IsToShowInspection=,5
PMT-3155365,"5550 Kearny Mesa Rd, San Diego, CA",PRJ-1058816,Inspection Followup,Actively Managed-Express-Building Construction:5550/Kearny Mesa,Five or More Family Apt,5/19/2022,8/21/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=0102F&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=017V3&agencyCode=SANDIEGO&IsToShowInspection=,59
PMT-3151243,"5496 Imperial Av, San Diego, CA",PRJ-1058853,Inspection Followup,General-Expedite-Building Construction:5496/Imperial,Add/Alt Companion Unit/Acc Apt,4/27/2022,10/23/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=0107K&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=010DA&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3155347,"3775 06th Av, San Diego, CA",PRJ-1059333,Inspection Followup,Actively Managed-Express-Building Construction:3775/06th,Five or More Family Apt,5/19/2022,10/12/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=011Z6&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=017U4&agencyCode=SANDIEGO&IsToShowInspection=,9
PMT-3155774,"2844 Lytton St, San Diego, CA 92110",PRJ-1059447,Inspection Followup,General-Standard-Building Construction:2844/Lytton,Five or More Family Apt,5/23/2022,2/13/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=012EY&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=018K5&agencyCode=SANDIEGO&IsToShowInspection=,8
PMT-3193662,"2860 Webster Av, San Diego, CA 92113",PRJ-1059604,Inspection Followup,General-Standard-Building Construction:2860/Webster,Add/Alt Companion Unit/Acc Apt,12/16/2022,6/14/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=012Y4&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=03E33&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3193663,"2860 Webster Av, San Diego, CA 92113",PRJ-1059604,Inspection Followup,General-Standard-Building Construction:2860/Webster,Add/Alt Companion Unit/Acc Apt,12/16/2022,6/14/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=012Y4&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=03E34&agencyCode=SANDIEGO&IsToShowInspection=,2
PMT-3158932,"8555 Aero Dr, San Diego, CA",PRJ-1059655,Inspection Followup,Actively Managed-Express-Building Construction:8555/Aero,Five or More Family Apt,6/9/2022,10/12/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=0133T&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01E82&agencyCode=SANDIEGO&IsToShowInspection=,27
PMT-3161879,"8333 Clairemont Mesa Bl, San Diego, CA",PRJ-1059697,Inspection Followup,Actively Managed-Express-Building Construction:8333/Clairemont Mesa,Five or More Family Apt,6/26/2022,5/28/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01389&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01JOI&agencyCode=SANDIEGO&IsToShowInspection=,15
PMT-3158866,"4381 Van Dyke Av, San Diego, CA 92105",PRJ-1060254,Closed,Rapid Review-Standard-Building Construction:4381/Van Dyke,"Add/Alt 1 or 2 Fam,Increase DU",6/8/2022,5/11/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=0156R&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01E44&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3160578,"2028 Howard Av, San Diego, CA 92104",PRJ-1060258,Closed,Actively Managed-Express-Building Construction:2028/Howard,Five or More Family Apt,6/17/2022,5/8/2025,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01574&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01H6B&agencyCode=SANDIEGO&IsToShowInspection=,5
PMT-3160792,"984 Worthington St, San Diego, CA 92114",PRJ-1060347,Issued,General-Standard-Building Construction:982/Worthington,Five or More Family Apt,6/20/2022,8/27/2024,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=015J0&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01HIH&agencyCode=SANDIEGO&IsToShowInspection=,4
PMT-3157710,"4471 Altadena Av, San Diego, CA",PRJ-1060489,Closed,General-Standard-Building Construction:4475/Altadena,"Add/Alt 3+ Fam, Increase DU",6/2/2022,9/6/2023,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=015YS&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01C0P&agencyCode=SANDIEGO&IsToShowInspection=,1
PMT-3158438,"4581 Wilson Av, San Diego, CA 92116",PRJ-1060797,,General-Standard-Building Construction:4581/Wilson,Add/Alt Companion Unit/Acc Apt,6/7/2022,,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01759&agencyCode=SANDIEGO&IsToShowInspection=,https://aca-prod.accela.com/SANDIEGO/Cap/CapDetail.aspx?Module=DSD&TabName=DSD&capID1=REC22&capID2=00000&capID3=01DD0&agencyCode=SANDIEGO&IsToShowInspection=,2
