JURIS_NAME,CNTY_NAME,YEAR,PRIOR_APN,APN,STREET_ADDRESS,PROJECT_NAME,JURS_TRACKING_ID,UNIT_CAT,TENURE,APP_SUBMIT_DT,VLOW_INCOME_DR,VLOW_INCOME_NDR,LOW_INCOME_DR,LOW_INCOME_NDR,MOD_INCOME_DR,MOD_INCOME_NDR,ABOVE_MOD_INCOME,TOT_PROPOSED_UNITS,TOT_APPROVED_UNITS,TOT_DISAPPROVED_UNITS,APP_SUBMITTED_SB35,DENSITY_BONUS_RECEIVED,DENSITY_BONUS_APPROVED,APPLICATION_STATUS,PROJECT_TYPE,NOTES
EL CAJON,San Diego,2024,,5110130300,1471 East Main Street,,"SDP-2023-0001, TSM-2023-0012, GPA-2023-0001, ZR-2023-0001",5+,Owner,2024-01-23,0,0,0,0,2.0,0,7,9,9,0,,Yes,Yes,Approved,Discretionary,
EL CAJON,San Diego,2024,,4840331000,1238 FLAMINGO AVE,,BP-2024-0231,ADU,Renter,2024-04-23,0,0,0,0,0.0,1,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,5113801300,364 DORADO LN,,BP-2024-0039,ADU,Renter,2024-01-12,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4865521900,1753 PRIMROSE DR,,BP-2024-0484,ADU,Renter,2024-08-08,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,5072404900,1277 BERMUDA PL,,BP-2024-0617,ADU,Renter,2024-09-23,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4865300200,349 S WESTWIND DR,,BP-2024-0626,ADU,Renter,2024-09-24,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,5142711100,1655 VALLEA ST,,BP-2024-0706,ADU,Renter,2024-11-20,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4890104400,1030 MARY ST,,BP-2024-0684,ADU,Renter,2024-11-05,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4840430200,1267 EL REY AVE UNIT 1,,BP-2024-0288,SFD,Owner,2024-05-23,0,0,0,0,0.0,0,1,1,0,0,SB 9 (2021) - Duplex in SF Zone,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,5070510200,1408 CLARKE DR,,BP-2024-0546,SFD,Owner,2024-09-03,0,0,0,0,0.0,0,1,1,0,0,SB 9 (2021) - Duplex in SF Zone,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4882430300,313 TAFT AVE,,BP-2024-0316,ADU,Renter,2024-06-04,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4831812600; 4831812700,1168 - 1174 North Mollison Avenue,Mollison Villas,"PUD-2023-0003, TSM-2023-0010",SFD,Owner,2024-06-12,0,0,0,0,0.0,0,10,10,10,0,,No,,Approved,Discretionary,
EL CAJON,San Diego,2024,,4875420400,447 EMERALD AVE,,SDP-2023-0008,5+,Renter,2024-02-26,0,0,0,0,0.0,7,0,7,7,0,,No,,Approved,Discretionary,
EL CAJON,San Diego,2024,,4840430200,1267 EL REY AVE UNIT 2,,BP-2024-0288,ADU,Renter,2024-05-23,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,JADU for above permit.
EL CAJON,San Diego,2024,,4923323900,920 South Magnolia Avenue,Raffo Villas,"PUD-2023-0004, TSM-2023-0011",SFD,Owner,2024-05-20,0,0,0,0,0.0,0,5,5,5,0,,No,,Approved,Discretionary,
EL CAJON,San Diego,2024,,4876903100,1456 BATHURST PL,,BP-2024-0175,ADU,Renter,2024-03-22,0,0,0,1,0.0,0,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4924000500,1112 LEMON AVE,,BP-2024-0442,ADU,Renter,2024-07-23,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4842513400,1228 PEACH AVE UNIT 3,,BP-2021-0479,SFD,Owner,2021-09-10,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4892921000,1223 ANDOVER RD,,BP-2024-0152,ADU,Renter,2024-03-11,0,0,0,1,0.0,0,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4922231800,1142 W CHASE AVE,,BP-2024-0069,ADU,Renter,2024-02-01,0,0,0,0,0.0,1,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,5112710500,1420 SUNNYLAND AVE,,BP-2024-0652,ADU,Renter,2024-10-23,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,5122500100,1920 FERNBROOK CT,,BP-2024-0065,ADU,Renter,2024-01-30,0,0,0,0,0.0,1,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,5114220500,1475 WOODHILL ST,,BP-2024-0284,ADU,Renter,2024-05-21,0,0,0,0,0.0,1,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,5121900300,208 VISTA DEL ESCUELA,,BP-2024-0330,MH,Owner,2024-06-11,0,0,0,0,0.0,0,1,1,1,0,SB 9 (2021) - Duplex in SF Zone,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4874420400,461 BLACKTHORNE AVE,,BP-2024-0708,ADU,Renter,2024-11-21,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4842813600,998 & 1000 N MOLLISON AVE,,BP-2024-0024,ADU,Renter,2024-01-12,0,0,0,0,0.0,2,0,2,2,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4922231800,1146 W CHASE AVE,,BP-2024-0067,SFD,Owner,2024-02-01,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4842513400,1228 PEACH AVE  UNIT 2,,BP-2021-0480,ADU,Renter,2021-09-10,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4830620200,982 GREENFIELD DR,,BP-2024-0618,ADU,Renter,2024-09-23,0,0,0,0,0.0,1,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4830521000,920 LAYTON ST,,BP-2024-0290,SFD,Owner,2024-09-24,0,0,0,0,0.0,0,1,1,1,0,SB 9 (2021) - Duplex in SF Zone,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4970813200,328 DEWITT CT,,BP-2024-0114,ADU,Renter,2024-02-29,0,0,0,1,0.0,0,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4815003400,591 TYRONE ST,,BP-2024-0254,ADU,Renter,2024-05-03,0,0,0,1,0.0,0,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4870601700,424 & 426 EL MONTE RD,,BP-2024-0213,ADU,Renter,2024-03-21,0,0,0,0,0.0,2,0,2,2,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,5115201700,147 S STEPHANIE LN,,BP-2024-0147,ADU,Renter,2024-03-11,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4814302700,563 GARFIELD AVE,,BP-2024-0370,ADU,Renter,2024-06-19,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4882810700,655 S SUNSHINE AVE,,BP-2024-0763,ADU,Renter,2024-12-19,0,0,0,0,0.0,0,2,2,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4893330300,503 BOSWORTH CT,,BP-2024-0177,ADU,Renter,2024-03-25,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,5111310700,146 N GINA AVE,,BP-2024-0623,ADU,Renter,2024-09-24,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4840421200,1270 EL REY AVE,,BP-2024-0063,ADU,Renter,2024-01-30,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,5114731500,1584 DUMAR AVE,,BP-2024-0583,ADU,Renter,2024-09-06,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4931921200,958 SALINA ST,,BP-2024-0721,ADU,Renter,2024-11-25,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4883331800,644 TAFT AVE,,BP-2024-0133,ADU,Renter,2024-03-05,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,5070830300,1617 VILLA CREST DR,,BP-2024-0400,ADU,Renter,2024-07-09,0,0,0,1,0.0,0,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4832211600,166 CEDAR ST,,BP-2024-0672,2 to 4,Owner,2024-07-17,0,0,0,0,0.0,0,1,1,1,0,SB 9 (2021) - Duplex in SF Zone,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4921600600,731 S SUNSHINE AVE,,BP-2024-0181,ADU,Renter,2024-03-26,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4922310400,904 LEMON AVE,,BP-2024-0581,ADU,Renter,2024-09-06,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4923910100,1101 HARDIN DR,,BP-2024-0522,ADU,Renter,2024-08-27,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,5111250200,108 S IVORY AVE,,BP-2024-0762,ADU,Renter,2024-12-19,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4881321600,235 N MOLLISON AVE,,BP-2024-0656,ADU,Renter,2024-10-23,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4814020400,550 GARFIELD AVE,,BP-2024-0372,ADU,Renter,2024-06-20,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,5113912700,136 N THIRD ST,N 3RD VILLAS,AZP-2025-0003,SFD,Owner,2024-11-15,0,0,0,0,0.0,0,10,10,10,0,,No,,Approved,Discretionary,Previously PRD-2024-0001. Net 9 Units.
EL CAJON,San Diego,2024,,4881124300,520 E MAIN ST,,SDP-2024-0007,5+,Renter,2024-12-19,0,0,0,4,0.0,36,0,40,0,0,,Yes,Yes,Pending,Discretionary,
EL CAJON,San Diego,2024,,4871710400,364 WISCONSIN AVE,,SDP-2024-0003,2 to 4,Renter,2024-10-17,0,0,2,0,0.0,0,2,4,4,0,,Yes,Yes,Approved,Discretionary,
EL CAJON,San Diego,2024,,4890411700,1177 NARANCA AVE,,BP-2024-0076,ADU,Renter,2024-02-06,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4930401500,430 E Renette AVE,,BP-2024-0466,ADU,Renter,2024-08-05,0,0,0,1,0.0,0,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4882617400,417 LINCOLN AVE,,BP-2024-0236,ADU,Renter,2024-04-24,0,0,0,1,0.0,0,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,5142510900,896 ALVEDA AVE,,BP-2024-0022,ADU,Renter,2024-01-11,0,0,0,0,0.0,1,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4840421100,1278 EL REY AVE,,BP-2024-0344,ADU,Renter,2024-06-13,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4833303500,156 E MADISON AVE,,BP-2024-0178,ADU,Renter,2024-03-25,0,0,0,1,0.0,0,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,5121900300,210 VISTA DEL ESCUELA,,BP-2024-0576,ADU,Renter,2024-09-06,0,0,0,0,0.0,1,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4870601700,420 & 422 EL MONTE RD,,BP-2024-0211,2 to 4,Owner,2024-03-21,0,0,0,0,0.0,0,2,2,2,0,SB 9 (2021) - Duplex in SF Zone,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4932021400,654 HERBERT ST,,BP-2024-0093,ADU,Renter,2024-02-14,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4932321500,919 S MOLLISON AVE,,BP-2024-0649,ADU,Renter,2024-10-21,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,5114440400,1539 MARKERRY AVE,,BP-2024-0664,ADU,Renter,2024-10-27,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,5112806100,348 S THIRD ST,,BP-2024-0252,ADU,Renter,2024-05-03,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,5074602700,1239 N THIRD ST,,BP-2024-0704,ADU,Renter,2024-11-20,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4811100100,2472 KATHERINE ST,,BP-2024-0286,ADU,Renter,2024-05-22,0,0,0,1,0.0,0,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4932520100,917 HARRY ST,,BP-2024-0117,ADU,Renter,2024-01-11,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,1/11/2024 when fees were paid.
EL CAJON,San Diego,2024,,4932520100,921 HARRY ST,,BP-2024-0116,ADU,Renter,2024-01-11,0,0,0,1,0.0,0,0,1,1,0,,No,,Approved,Ministerial,1/11/2024 when fees were paid.
EL CAJON,San Diego,2024,,4830521000,916 LAYTON ST,,BP-2024-0336,ADU,Renter,2024-06-11,0,0,0,0,0.0,1,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4813620700,2507 LITTLETON RD,,BP-2024-0202,ADU,Renter,2024-04-08,0,0,0,1,0.0,0,0,1,1,0,,No,,Approved,Ministerial,
EL CAJON,San Diego,2024,,4870802200,334 CUYAMACA ST,,BP-2024-0019,ADU,Renter,2024-01-10,0,0,0,1,0.0,0,0,1,0,0,,No,,Withdrawn,Ministerial,
EL CAJON,San Diego,2024,,4810820100,746 MEDFORD ST,,BP-2024-0262,2 to 4,Renter,2024-05-08,0,0,0,0,0.0,0,4,4,0,0,SB 9 (2021) - Duplex in SF Zone,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4922310400,904 LEMON AVE,,BP-2024-0225,ADU,Renter,2024-04-22,0,0,0,1,0.0,0,0,1,0,0,,No,,Withdrawn,Ministerial,
EL CAJON,San Diego,2024,,4891402700,1179 E MADISON AVE,,BP-2024-0681,ADU,Renter,2024-11-04,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4832530100,501 CEDAR ST,,BP-2024-0668,ADU,Renter,2024-10-27,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,
EL CAJON,San Diego,2024,,4871411000,418 GARDNER ST,,BP-2024-0755,ADU,Renter,2024-12-18,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
NATIONAL CITY,San Diego,2024,,557-102-24-00,"1426 E 7th St,  National City,  California,  91950",,BD24-00179,ADU,Renter,2024-03-04,0,0,0,1,0.0,0,0,1,0,0,,No,No,Pending,Ministerial,
NATIONAL CITY,San Diego,2024,,557-091-18-00,"644 M Ave,  National City,  California,  91950",,BD24-00380,ADU,Renter,2024-05-30,0,0,0,1,0.0,0,0,1,0,0,,No,No,Pending,Ministerial,
NATIONAL CITY,San Diego,2024,,561-060-23-00,"1724 J Ave,  National City,  California,  91950",,BD24-00706,ADU,Renter,2024-10-02,0,0,0,1,0.0,0,0,1,0,0,,No,No,Pending,Ministerial,
NATIONAL CITY,San Diego,2024,,557-091-18-00,"644 M Ave,  National City,  California,  91950",,BD24-00852,SFA,Owner,2024-11-25,0,0,0,0,0.0,0,4,4,0,0,,No,No,Pending,Ministerial,
SANTEE,San Diego,2024,383-245-01-00,383-245-01-00,"8906 Carlton Oaks Dr, Santee, CA 92071",,ULS-2023-0001,SFD,Renter,2024-12-17,0,0,0,0,2.0,0,0,2,0,0,SB 9 (2021) - Residential Lot Split,No,,Pending,Ministerial,Renter assumed
SANTEE,San Diego,2024,,381-032-08-00,"701 Park Center Dr, Santee, CA 92071",Paseo,TM-2024-0002,5+,Owner,2024-06-16,0,0,0,0,0.0,0,53,53,0,0,,No,,Pending,Discretionary,SB330
SANTEE,San Diego,2024,,380-570-35-00,"9633 Lutheran Way, Santee, CA 92071",,B-ADU-24-0041,ADU,Renter,2024-11-19,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households
Address provided is main residence address"
SANTEE,San Diego,2024,,381-690-37-00,"9937 Theresa Ln, Santee, CA 92071",,B-ADU-24-0001,ADU,Renter,2024-01-08,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households"
SANTEE,San Diego,2024,,381-032-34-00,"10266 Palm Glen Dr, Santee, CA 92071",,B-ADU-24-0015,ADU,Owner,2024-05-23,0,1,0,0,0.0,0,0,1,0,0,,No,,Pending,Ministerial,Relative occupied per survey completed by owner
SANTEE,San Diego,2024,384-232-03-00,384-232-03-00,"9463 Slope Street, Santee, CA 92071",New West Subdivision,TM2020-1,SFD,Owner,2024-02-07,0,0,0,0,0.0,0,12,12,12,0,,No,,Approved,Discretionary,
SANTEE,San Diego,2024,,385-433-29-00,"8734 Ruocco Dr, Santee, CA 92071",,B-ADU-24-0009,ADU,Renter,2024-03-12,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households"
SANTEE,San Diego,2024,,381-291-01-00,"10068 El Nopal, Santee, CA 92071",,B-ADU-24-0031,ADU,Renter,2024-09-26,0,1,0,0,0.0,0,0,1,0,0,,No,,Pending,Ministerial,Relative occupied per survey completed by owner
SANTEE,San Diego,2024,,384-222-15-00,"8511 Atlas View Dr, Santee, CA 92071",,B-ADU-24-0036,ADU,Renter,2024-10-17,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households"
SANTEE,San Diego,2024,381-051-18-00,381-051-18-00,"Cottonwood Ave & Walker Trails Dr, Santee, CA 92071",ParkVue,TM-2024-0001,2 to 4,Owner,2024-03-15,0,0,0,0,0.0,0,291,291,0,0,,No,,Pending,Discretionary,
SANTEE,San Diego,2024,383-112-26-00,383-112-26-00,"8732 Prospect Ave, Santee, CA 92071",Prospect Avenue Subdivision,TPM-2020-01,SFD,Owner,2024-06-27,0,0,0,0,0.0,0,4,4,0,0,,No,,Pending,Discretionary,
SANTEE,San Diego,2024,,385-433-29-00,"8732 Ruocco Dr, Santee, CA 92071",,B-RNEW-24-0049,SFD,Owner,2024-03-12,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
SANTEE,San Diego,2024,,384-081-10-00,"10208 Buena Vista Ave, Santee, CA 92071",,B-ADU-24-0016,ADU,Owner,2024-06-17,0,1,0,0,0.0,0,0,1,0,0,,No,,Pending,Ministerial,Relative or owner occupied per survey completed by owner
SANTEE,San Diego,2024,,381-223-47-00,"10702 El Nopal, Santee, CA 92071",,B-ADU-24-0025,ADU,Renter,2024-08-06,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households"
SANTEE,San Diego,2024,,381-182-46-00,"11320 Canyon Park Dr, Santee, CA 92071",,B-ADU-24-0035,ADU,Renter,2024-10-14,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households
Address provided is main residence address"
SANTEE,San Diego,2024,,380-282-11-00,"9456 Pearlwood Rd, Santee, CA 92071",,B-ADU-24-0043,ADU,Renter,2024-11-19,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households
Address provided is main residence address"
SANTEE,San Diego,2024,,384-480-60-00,"9013 Magnolia Ave, Santee, CA 92071",,B-ADU-24-0026,ADU,Renter,2024-09-09,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households"
SANTEE,San Diego,2024,,386-410-07-00,"8678 Ellsworth Ln, Santee, CA 92071",,B-ADU-24-0033,ADU,Renter,2024-10-03,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households"
SANTEE,San Diego,2024,,380-080-11-00,"9474 Mandeville Rd, Santee, CA 92071",,B-ADU-24-0034,ADU,Renter,2024-10-08,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households"
SANTEE,San Diego,2024,,386-162-07-00,"9235 Todos Santos Dr, Santee, CA 92071",,B-ADU-24-0037,ADU,Renter,2024-10-17,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households"
SANTEE,San Diego,2024,,383-071-06/383-071-09/383-241-08/383-242-01/383-221-01/383-221-02/383-221-03/383-221-04,"9200 Inwood Dr, Santee, CA 92071",Carlton Oaks Golf Course,TM-2019-1,SFD,Owner,2024-12-20,0,0,0,0,0.0,0,243,243,0,0,,No,,Pending,Discretionary,
SANTEE,San Diego,2024,,383-416-12-00,"8347 Rumson Dr, Santee, CA 92071",,B-ADU-24-0013,ADU,Renter,2024-03-19,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,Used HCDs affordability calculator and anticipated montly rent provided by owner via survey
SANTEE,San Diego,2024,,381-342-04-00,"9949 Cleary St, Santee, CA 92071",,B-ADU-24-0020,ADU,Renter,2024-06-25,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,Used HCDs affordability calculator and anticipated montly rent provided by owner via survey
SANTEE,San Diego,2024,,378-243-05-00,"10428 Timberlane Way, Santee, CA 92071",,B-ADU-24-0022,ADU,Renter,2024-06-26,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households"
SANTEE,San Diego,2024,,384-440-60-00,"8765 Via De Victoria, Santee, CA 92071",,B-ADU-24-0029,ADU,Renter,2024-09-23,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households
Address provided is main residence address"
SANTEE,San Diego,2024,,380-282-11-00,"9456 Pearlwood Rd, Santee, CA 92071",,B-ADU-24-0042,ADU,Renter,2024-11-19,0,0,0,0,0.0,1,0,1,0,0,,No,,Pending,Ministerial,"Based on City's HE, ADUs expected  to be affordable to moderate income households
Address provided is main residence address"
LEMON GROVE,San Diego,2024,,576-161-14-00,1938 Massachusetts Ave,,B24-000-0020,ADU,Renter,2024-01-11,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
LEMON GROVE,San Diego,2024,,577-221-04-00,7615 Lansing Dr,,B24-000-0106,ADU,Renter,2024-02-26,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
LEMON GROVE,San Diego,2024,,480-084-12-00,7486 Pacific Ave,,B24-000-0206,ADU,Renter,2024-04-18,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
LEMON GROVE,San Diego,2024,,480-202-03-00,3259 Acacia St,,B24-000-0234,ADU,Renter,2024-04-29,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
LEMON GROVE,San Diego,2024,,480-662-08-00,2311 Di Foss St,,B24-000-0355,ADU,Renter,2024-07-03,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
LEMON GROVE,San Diego,2024,,479-320-38-00,6963 Green Lake Ct,,B24-000-0540,ADU,Renter,2024-10-24,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
LEMON GROVE,San Diego,2024,,479-130-45-00,7075 Casa Ln,,B24-000-0304,SFD,Owner,2024-06-04,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
LEMON GROVE,San Diego,2024,,503-121-22-00,8301 Golden Ave,,B24-000-0336,ADU,Renter,2024-06-24,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
LEMON GROVE,San Diego,2024,,576-272-09-00,1569 Primera St,,B24-000-0423,ADU,Renter,2024-08-08,0,0,0,1,0.0,0,0,1,1,0,,No,,Approved,Ministerial,JADU
LEMON GROVE,San Diego,2024,,479-432-54-00,2460 Holliday Ln,,B24-000-0426,ADU,Renter,2024-08-13,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
LEMON GROVE,San Diego,2024,,479-520-02-00,7068 Lemonwood Ln,,B24-000-0448,ADU,Renter,2024-08-29,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,JADU
LEMON GROVE,San Diego,2024,,577-141-31-00,1855 Skyline Dr,,B24-000-0630,ADU,Renter,2024-12-23,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
LEMON GROVE,San Diego,2024,,577-150-55-00,2135 Washington St,,TPM-240-0002,SFD,Owner,2024-09-09,0,0,0,0,0.0,0,2,2,0,0,,No,,Pending,Ministerial,
LEMON GROVE,San Diego,2024,,480-692-13-00,8170 Alton Dr,,TPM-000-0003,SFD,Owner,2024-10-22,0,0,0,0,0.0,0,2,2,0,0,SB 9 (2021) - Residential Lot Split,No,,Pending,Ministerial,
LEMON GROVE,San Diego,2024,,480-223-13-00,8019 Roy St,,B24-000-0152,ADU,Renter,2024-03-19,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
LEMON GROVE,San Diego,2024,,503-251-48-00,2995 Crane St,,B24-000-0154,ADU,Renter,2024-03-19,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
LEMON GROVE,San Diego,2024,,480-232-03-00,3065 Corona St,,B24-000-0262,ADU,Renter,2024-05-14,0,0,0,0,0.0,0,1,1,1,0,,No,,Approved,Ministerial,
LEMON GROVE,San Diego,2024,479-320-20-00,479-320-55-00,"6995 San Miguel Ave, Unit 1",,B24-000-0398,SFD,Owner,2024-07-25,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
LEMON GROVE,San Diego,2024,,480-654-27-00,7930 Rosewood Ln,,B24-000-0543,ADU,Renter,2024-10-28,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
LEMON GROVE,San Diego,2024,,480-612-57-00,7490 Carls Way,,B24-000-0550,SFD,Owner,2024-11-04,0,0,0,0,0.0,0,1,1,0,0,,No,,Pending,Ministerial,
LEMON GROVE,San Diego,2024,,480-432-05-00,2819 Skyline Dr,,B24-000-0195,ADU,Renter,2024-04-09,0,0,0,1,0.0,0,0,1,0,0,,No,,Pending,Ministerial,JADU
